Time|s,DOAScon.supFanStart,testBed.returnairtemp,testBed.outdoorairtemp
16882158,1,294.6956,309.0133
16882158,1,294.69574,309.01334
16882158,1,294.6959,309.01337
16882158,1,294.69604,309.0134
16882158,1,294.69617,309.0134
16882158,1,294.6963,309.01343
16882158,1,294.69638,309.01346
16882158,1,294.69647,309.0135
16882158,1,294.69653,309.01352
16882158,1,294.6966,309.01355
16882158,1,294.69662,309.01355
16882158,1,294.69666,309.01358
16882158,1,294.69666,309.0136
16882158,1,294.69666,309.01364
16882158,1,294.69662,309.01367
16882158,1,294.6966,309.0137
16882158,1,294.69656,309.01373
16882158,1,294.6965,309.01373
16882158,1,294.6964,309.01376
16882158,1,294.69635,309.0138
16882158,1,294.69626,309.01382
16882158,1,294.69617,309.01385
16882158,1,294.69604,309.0139
16882158,1,294.69592,309.0139
16882158,1,294.6958,309.01392
16882158,1,294.69568,309.01395
16882158,1,294.69556,309.01398
16882158,1,294.6954,309.014
1.688216e+07,1,294.69525,309.01404
1.688216e+07,1,294.6951,309.01404
1.688216e+07,1,294.69492,309.01407
1.688216e+07,1,294.69476,309.0141
1.688216e+07,1,294.69458,309.01413
1.688216e+07,1,294.6944,309.01416
1.688216e+07,1,294.6942,309.0142
1.688216e+07,1,294.694,309.01422
1.688216e+07,1,294.69382,309.01422
1.688216e+07,1,294.69363,309.01425
1.688217e+07,1,294.65985,309.01865
1.688217e+07,1,294.65985,309.01865
1.68822e+07,1,294.65222,309.03125
1.68822e+07,1,294.65222,309.03125
1.688223e+07,1,294.6759,309.04385
1.688223e+07,1,294.6759,309.04385
1.688226e+07,1,294.68304,309.05643
1.688226e+07,1,294.68304,309.05643
1.688229e+07,1,294.6541,309.069
1.688229e+07,1,294.6541,309.069
1.688231e+07,1,294.67438,309.07767
1.688231e+07,1,294.67438,309.07767
1.688232e+07,1,294.64658,309.08154
1.688232e+07,1,294.64658,309.08154
1.688235e+07,1,294.65256,309.09412
1.688235e+07,1,294.65256,309.09412
1.688238e+07,1,294.6761,309.10666
1.688238e+07,1,294.6761,309.10666
1.688241e+07,1,294.6676,309.1192
1.688241e+07,1,294.6676,309.1192
1.688244e+07,1,294.6394,309.13174
1.688244e+07,1,294.6394,309.13174
1.688245e+07,1,294.6624,309.13574
1.688245e+07,1,294.6624,309.13574
1.688247e+07,1,294.64224,309.1443
1.688247e+07,1,294.64224,309.1443
1.68825e+07,1,294.6738,309.15686
1.68825e+07,1,294.6738,309.15686
1.688253e+07,1,294.65222,309.16943
1.688253e+07,1,294.65222,309.16943
16882554,1,294.64774,309.17953
16882554,1,294.64774,309.17953
1.688256e+07,1,294.63605,309.182
1.688256e+07,1,294.63605,309.182
1.688258e+07,1,294.65182,309.19003
1.688258e+07,1,294.65182,309.19003
1.688259e+07,1,294.64423,309.19458
1.688259e+07,1,294.64423,309.19458
1.688262e+07,1,294.6554,309.20718
1.688262e+07,1,294.6554,309.20718
1.688265e+07,1,294.64282,309.21982
1.688265e+07,1,294.64282,309.21982
16882652,1,294.6393,309.22067
16882652,1,294.6393,309.22067
1.688268e+07,1,294.64023,309.23248
1.688268e+07,1,294.64023,309.23248
16882704,1,294.63535,309.24286
16882704,1,294.63535,309.24286
1.688271e+07,1,294.6628,309.24515
1.688271e+07,1,294.6628,309.24515
1.688274e+07,1,294.65524,309.25784
1.688274e+07,1,294.65524,309.25784
16882758,1,294.6647,309.26535
16882758,1,294.6647,309.26535
1.688277e+07,1,294.64136,309.27057
1.688277e+07,1,294.64136,309.27057
16882772,1,294.63947,309.27133
16882772,1,294.63947,309.27133
16882784,1,294.66318,309.27646
16882784,1,294.66318,309.27646
1.68828e+07,1,294.65048,309.28333
1.68828e+07,1,294.65048,309.28333
1.688283e+07,1,294.65253,309.29614
1.688283e+07,1,294.65253,309.29614
16882838,1,294.6665,309.29938
16882838,1,294.6665,309.29938
1.688286e+07,1,294.65738,309.30896
1.688286e+07,1,294.65738,309.30896
1.688289e+07,1,294.64676,309.32184
1.688289e+07,1,294.64676,309.32184
1.688292e+07,1,294.64856,309.33475
1.688292e+07,1,294.64856,309.33475
1.688295e+07,1,294.68542,309.34772
1.688295e+07,1,294.68542,309.34772
1.688298e+07,1,294.68478,309.36072
1.688298e+07,1,294.68478,309.36072
16883008,1,294.6624,309.3727
16883008,1,294.6624,309.3727
1.688301e+07,1,294.65936,309.37378
1.688301e+07,1,294.65936,309.37378
1.688304e+07,1,294.6649,309.3869
1.688304e+07,1,294.6649,309.3869
1.688307e+07,1,294.70578,309.40005
1.688307e+07,1,294.70578,309.40005
16883072,1,294.71213,309.40082
16883072,1,294.71213,309.40082
1.68831e+07,1,294.71304,309.41327
1.68831e+07,1,294.71304,309.41327
1.688313e+07,1,294.69504,309.42657
1.688313e+07,1,294.69504,309.42657
1.688316e+07,1,294.67154,309.4399
1.688316e+07,1,294.67154,309.4399
1.688319e+07,1,294.69122,309.45334
1.688319e+07,1,294.69122,309.45334
1.688322e+07,1,294.72488,309.46683
1.688322e+07,1,294.72488,309.46683
16883236,1,294.68402,309.47366
16883236,1,294.68402,309.47366
1.688325e+07,1,294.7066,309.48038
1.688325e+07,1,294.7066,309.48038
1.688328e+07,1,294.69577,309.494
1.688328e+07,1,294.69577,309.494
1.688331e+07,1,294.68967,309.5077
1.688331e+07,1,294.68967,309.5077
1.688334e+07,1,294.72876,309.52148
1.688334e+07,1,294.72876,309.52148
1.688336e+07,1,294.70126,309.53082
1.688336e+07,1,294.70126,309.53082
1.688337e+07,1,294.72644,309.53537
1.688337e+07,1,294.72644,309.53537
1.68834e+07,1,294.71933,309.54932
1.68834e+07,1,294.71933,309.54932
1.688343e+07,1,294.70474,309.56335
1.688343e+07,1,294.70474,309.56335
1.688346e+07,1,294.72733,309.57745
1.688346e+07,1,294.72733,309.57745
16883478,1,294.70398,309.58585
16883478,1,294.70398,309.58585
1.688349e+07,1,294.72794,309.59167
1.688349e+07,1,294.72794,309.59167
1.688352e+07,1,294.7175,309.606
1.688352e+07,1,294.7175,309.606
16883524,1,294.71167,309.6078
16883524,1,294.71167,309.6078
1.688355e+07,1,294.71518,309.62042
1.688355e+07,1,294.71518,309.62042
1.688358e+07,1,294.73444,309.63492
1.688358e+07,1,294.73444,309.63492
16883592,1,294.71405,309.64087
16883592,1,294.71405,309.64087
1.688361e+07,1,294.73117,309.64954
1.688361e+07,1,294.73117,309.64954
1.688364e+07,1,294.7207,309.66425
1.688364e+07,1,294.7207,309.66425
1.688367e+07,1,294.73254,309.67908
1.688367e+07,1,294.73254,309.67908
1.68837e+07,1,294.7607,309.694
1.68837e+07,1,294.7607,309.694
16883724,1,294.7635,309.70557
16883724,1,294.7635,309.70557
1.688373e+07,1,294.74133,309.70905
1.688373e+07,1,294.74133,309.70905
16883748,1,294.7602,309.7183
16883748,1,294.7602,309.7183
1.688376e+07,1,294.73065,309.7242
1.688376e+07,1,294.73065,309.7242
1.688379e+07,1,294.7339,309.7395
1.688379e+07,1,294.7339,309.7395
1.688382e+07,1,294.75394,309.7549
1.688382e+07,1,294.75394,309.7549
16883824,1,294.7441,309.75684
16883824,1,294.7441,309.75684
1.688385e+07,1,294.7495,309.77045
1.688385e+07,1,294.7495,309.77045
1.688388e+07,1,294.7404,309.78607
1.688388e+07,1,294.7404,309.78607
1.688391e+07,1,294.73843,309.80185
1.688391e+07,1,294.73843,309.80185
16883916,1,294.77026,309.80478
16883916,1,294.77026,309.80478
1.688394e+07,1,294.74503,309.81778
1.688394e+07,1,294.74503,309.81778
1.688395e+07,1,294.76334,309.82318
1.688395e+07,1,294.76334,309.82318
1.688397e+07,1,294.75366,309.83383
1.688397e+07,1,294.75366,309.83383
1.6884e+07,1,294.7402,309.85
1.6884e+07,1,294.7402,309.85
1.688403e+07,1,294.73273,309.8663
1.688403e+07,1,294.73273,309.8663
1.688406e+07,1,294.77075,309.88272
1.688406e+07,1,294.77075,309.88272
1.688409e+07,1,294.76184,309.89926
1.688409e+07,1,294.76184,309.89926
1.688412e+07,1,294.73706,309.91592
1.688412e+07,1,294.73706,309.91592
1.688413e+07,1,294.76227,309.92194
